"ds_name","overlapping.F2_partial.0","overlapping.F2_partial.1","overlapping.F3_partial.0","overlapping.F3_partial.1","overlapping.F4_partial.0","overlapping.F4_partial.1","neighborhood.N1_partial.0","neighborhood.N1_partial.1","neighborhood.N2_partial.0","neighborhood.N2_partial.1","neighborhood.N3_partial.0","neighborhood.N3_partial.1","neighborhood.N4_partial.0","neighborhood.N4_partial.1","neighborhood.T1_partial.0","neighborhood.T1_partial.1","linearity.class.L1_partial.0","linearity.class.L1_partial.1","linearity.class.L2_partial.0","linearity.class.L2_partial.1","linearity.class.L3_partial.0","linearity.class.L3_partial.1"
"D248","0.539802974329829","0.122123159","0.894736842105263","0.90547263681592","0.894736842105263","0.90547263681592","0.315789473684211","0.353233830845771","0.114699008314565","0.17699470469445","0.0421052631578947","0.0646766169154229","0.0946291560102302","0.0869565217391304","0.357894736842105","0.462686567164179","0.123318109156941","0.115831440835505","0.126315789473684","0.17910447761194","0.107416879795396","0.122762148337596"
"D249","0.293701506633388","0.544849138682999","0.807142857142857","0.945945945945946","0.807142857142857","0.945945945945946","0.339285714285714","0.738738738738739","0.123363632553537","0.199006741097788","0.0571428571428571","0.135135135135135","0.0895140664961637","0.225063938618926","0.4","0.594594594594595","0.0402528443892438","0.336090556980878","0.0535714285714286","0.513513513513513","0.0332480818414322","0.557544757033248"
"D250","0.765300668151448","0.419649696184973","0.980769230769231","0.985422740524781","0.980769230769231","0.985422740524781","0.596153846153846","0.311953352769679","0.446121140254591","0.163907169076431","0.480769230769231","0.0466472303206997","0.152125279642058","0.0827740492170022","0.711538461538462","0.370262390670554","0.330431231380319","0.0190878082720479","0.471153846153846","0.0466472303206997","0.519015659955257","0.0178970917225951"
"D251","0.765300668151448","0.419649696184973","0.980769230769231","0.985422740524781","0.980769230769231","0.985422740524781","0.596153846153846","0.311953352769679","0.446121140254591","0.163907169076431","0.480769230769231","0.0466472303206997","0.120805369127517","0.0738255033557047","0.711538461538462","0.370262390670554","0.330431231380319","0.0190878082720479","0.471153846153846","0.0466472303206997","0.463087248322148","0.029082774049217"
"D252","1","2.68993859171034e-05","1","0.227642276422764","1","0.227642276422764","0.75","0.040650406504065","0.564877504257753","0.287671921219634","0.75","0.024390243902439","0.0866141732283465","0.00393700787401575","1","0.0609756097560976","0.294663832192555","0","0.5","0","0.350393700787402","0"
"D253","1","8.49150069672132e-06","1","0.265486725663717","1","0.265486725663717","0.571428571428571","0.0221238938053097","0.56217152095543","0.283572011657371","0.571428571428571","0.0132743362831858","0.0429184549356223","0","0.857142857142857","0.079646017699115","0.209810135402529","0","0.428571428571429","0","0.420600858369099","0"
"D254","0.001072197578065","1","0.296774193548387","1","0.296774193548387","1","0.0290322580645161","1","0.267734091490813","0.659985107160532","0.0161290322580645","1","0.00316455696202532","0.335443037974684","0.0774193548387097","1","0","0.500025021530978","0","1","0","1"
"D255","1","9.99544300761867e-05","1","0.290178571428571","1","0.290178571428571","0.833333333333333","0.0223214285714286","0.611220668713371","0.29122573175891","0.833333333333333","0.0133928571428571","0.291304347826087","0.00434782608695652","1","0.0848214285714286","0.499980069070526","0","1","0","1","0"
"D256","1","3.8022996711809e-05","1","0.171428571428571","1","0.171428571428571","0.545454545454545","0.036734693877551","0.405022949668091","0.287627723402832","0.363636363636364","0.0204081632653061","0.05078125","0","0.818181818181818","0.0530612244897959","0.195790530613232","0","0.272727272727273","0","0.234375","0"
"D257","1","2.68222918341771e-05","1","0.290983606557377","1","0.290983606557377","0.75","0.0573770491803279","0.5577387175443","0.29688120945061","0.75","0.0327868852459016","0.0476190476190476","0.00793650793650794","1","0.0901639344262295","0.286858904685569","0","0.75","0","0.682539682539683","0"
"D258","1","0.000343803958115137","1","0.380530973451327","1","0.380530973451327","0.8","0.0221238938053097","0.629620237782576","0.285407863136608","0.8","0.00884955752212389","0.194805194805195","0","1","0.0707964601769911","0.433657122022549","0","1","0","1","0"
"D259","1","1.98209580253682e-05","1","0.285106382978723","1","0.285106382978723","0.545454545454545","0.0425531914893617","0.498063611964116","0.30296242348964","0.363636363636364","0.0212765957446809","0.130081300813008","0.0121951219512195","1","0.0851063829787234","0.307267544731532","0","0.636363636363636","0","0.495934959349594","0"
"D260","0.0030258382912437","0.79296875","0.515151515151515","0.833333333333333","0.515151515151515","0.833333333333333","0.0269360269360269","1","0.287071243310099","0.712822048110467","0.0168350168350168","1","0","0.37953795379538","0.117845117845118","1","0","0.49999700087331","0","1","0","1"
"D261","1","0.00122560042946648","1","0.411764705882353","1","0.411764705882353","0.777777777777778","0.0452488687782805","0.592683958165527","0.309288941200484","0.666666666666667","0.0180995475113122","0.291304347826087","0","1","0.117647058823529","0.462479578087761","0","0.777777777777778","0","0.882608695652174","0"
"D262","1","0.00158189544698902","1","0.576576576576577","1","0.576576576576577","0.875","0.0495495495495495","0.622508387786346","0.31025564826602","0.875","0.0225225225225225","0.230434782608696","0","1","0.112612612612613","0.46218218316473","0","0.875","0","0.869565217391304","0"
"D263","0.0377616784196622","1","0.731903485254692","1","0.731903485254692","1","0.0589812332439678","0.846153846153846","0.319508980185599","0.622055739412856","0.0375335120643432","0.769230769230769","0.0103626943005181","0.354922279792746","0.13941018766756","1","0","0.500010691547828","0","1","0","1"
"D264","0.0580878158959479","0.245770512818616","0.332179930795848","0.341121495327103","0.332179930795848","0.341121495327103","0.252595155709343","0.317757009345794","0.189062340065286","0.168135031815045","0.041522491349481","0.0280373831775701","0.0159045725646123","0.00596421471172962","0.626297577854671","0.607476635514019","0.0246408200566059","0.0874056429998561","0.0380622837370242","0.0700934579439252","0.0119284294234593","0.0616302186878728"
"D265","0.141134437924943","0.166742986173911","0.286290322580645","0.307407407407407","0.286290322580645","0.307407407407407","0.30241935483871","0.285185185185185","0.180525911768792","0.1407200189425","0.0725806451612903","0.0296296296296296","0.0115830115830116","0.00579150579150579","0.600806451612903","0.588888888888889","0.0340381332961214","0.0390954283418773","0.0443548387096774","0.0592592592592592","0.0173745173745173","0.0154440154440154"
"D266","0.0547611015750203","1","0.877604166666667","1","0.877604166666667","1","0.0651041666666667","0.9375","0.32432977651652","0.625453186751682","0.0364583333333333","0.9375","0.0025","0.3525","0.182291666666667","1","0","0.499984943175353","0","1","0","1"
"D267","0.173158595440611","1","0.754216867469879","1","0.754216867469879","1","0.0530120481927711","0.882352941176471","0.310142770247463","0.589284984603097","0.0265060240963855","0.705882352941177","0.00462962962962963","0.340277777777778","0.15421686746988","1","0","0.50000761547302","0","1","0","1"
"D268","0.154654657937518","0.127288230089672","0.369402985074627","0.30188679245283","0.369402985074627","0.30188679245283","0.350746268656716","0.324528301886792","0.158447810498361","0.176844064897147","0.0447761194029851","0.0641509433962264","0.0150093808630394","0.0168855534709193","0.597014925373134","0.607547169811321","0.0570675415229984","0.0542415690378157","0.0708955223880597","0.0716981132075472","0.0469043151969981","0.0393996247654784"
"D269","0.136812022788035","0.213169501852371","0.448818897637795","0.355140186915888","0.448818897637795","0.355140186915888","0.31496062992126","0.230529595015576","0.212819601558137","0.177518240016431","0.062992125984252","0.043613707165109","0.0139130434782609","0.00521739130434783","0.649606299212598","0.613707165109034","0.0637268990818853","0.0852683428162618","0.0787401574803149","0.0903426791277259","0.04","0.0626086956521739"
"D270","0.260997440847203","0.205044579387033","0.442708333333333","0.447570332480818","0.442708333333333","0.447570332480818","0.442708333333333","0.245524296675192","0.255780861027647","0.174766184086594","0.145833333333333","0.0434782608695652","0.0205831903945112","0.00686106346483705","0.677083333333333","0.61381074168798","0.129141801331285","0.0207236553872568","0.130208333333333","0.0485933503836317","0.0994854202401372","0.0188679245283019"
"D271","0.509635974304069","0.0340807435533178","0.887323943661972","0.833333333333333","0.887323943661972","0.833333333333333","0.690140845070423","0.19774011299435","0.452626482883958","0.144394378304135","0.422535211267606","0.0338983050847458","0.152941176470588","0.0423529411764706","0.802816901408451","0.347457627118644","0.39207602449994","0.0066176815053608","0.676056338028169","0.0141242937853108","0.663529411764706","0.00470588235294123"
"D272","0.578681576425565","0.0354820658317964","0.963855421686747","0.796909492273731","0.963855421686747","0.796909492273731","0.734939759036145","0.165562913907285","0.329170695781601","0.163141639040854","0.325301204819277","0.0264900662251656","0.0354477611940298","0.00186567164179104","0.734939759036145","0.600441501103753","0.499887873431777","0","1","0","1","0"
"D273","0.578681576425565","0.0354820658317964","0.963855421686747","0.797356828193833","0.963855421686747","0.797356828193833","0.734939759036145","0.167400881057269","0.329030892195542","0.166713241071133","0.313253012048193","0.0242290748898678","0.0540037243947858","0.0111731843575419","0.734939759036145","0.607929515418502","0.499909531524579","0","1","0","1","0"
"D274","0.780526732291037","0.0120435905047377","0.970588235294118","0.906382978723404","0.970588235294118","0.906382978723404","0.691176470588235","0.146808510638298","0.310395744797665","0.137241410689948","0.294117647058824","0.0148936170212766","0.0297397769516729","0.00185873605947955","0.705882352941177","0.563829787234043","0.344591847481957","0.0201381973952441","0.411764705882353","0.0340425531914894","0.433085501858736","0.0130111524163569"
"D275","0.780526732291037","0.0120435905047377","0.971014492753623","0.906779661016949","0.971014492753623","0.906779661016949","0.739130434782609","0.156779661016949","0.310138299473826","0.132305051056806","0.27536231884058","0.0169491525423729","0.0314232902033272","0.00369685767097967","0.710144927536232","0.572033898305085","0.353369123234647","0.0111849036388385","0.550724637681159","0.0211864406779662","0.591497227356747","0.0129390018484289"
"D276","0.781420199096947","0.0125190894690287","0.971014492753623","0.906581740976645","0.971014492753623","0.906581740976645","0.695652173913043","0.152866242038217","0.31594399010103","0.130835011557847","0.304347826086957","0.0148619957537155","0.0481481481481481","0.0037037037037037","0.710144927536232","0.558386411889597","0.341547246379387","0.0153336952186218","0.449275362318841","0.0254777070063694","0.477777777777778","0.0092592592592593"
"D277","0.23425403889045","0.114570714273121","0.8","0.776119402985075","0.8","0.776119402985075","0.435294117647059","0.417910447761194","0.156848502199361","0.177748236586006","0.0627450980392157","0.104477611940299","0.0210325047801147","0.0458891013384321","0.596078431372549","0.611940298507463","0.170445466817707","0.115986131037369","0.227450980392157","0.186567164179104","0.18546845124283","0.152963671128107"
"D278","1","0.0321646041075747","1","0.911764705882353","1","0.911764705882353","0.621212121212121","0.202941176470588","0.377205200782002","0.142067856767786","0.303030303030303","0.0176470588235294","0.17487684729064","0.0394088669950739","0.696969696969697","0.288235294117647","0.351932366130869","0.00760916424541569","0.606060606060606","0.0294117647058824","0.566502463054187","0.00492610837438423"
"D279","0.749710336083015","0.0419822755557416","0.906103286384977","0.761658031088083","0.906103286384977","0.761658031088083","0.31924882629108","0.38860103626943","0.206489562083918","0.156286207175522","0.0845070422535211","0.077720207253886","0.0935960591133005","0.0714285714285714","0.436619718309859","0.419689119170984","0.0936470849917772","0.134473352058526","0.126760563380282","0.207253886010363","0.0911330049261084","0.165024630541872"
"D280","0.749710336083015","0.0419822755557416","0.906542056074766","0.762886597938144","0.906542056074766","0.762886597938144","0.322429906542056","0.38659793814433","0.208369301430104","0.157927148808781","0.088785046728972","0.077319587628866","0.071078431372549","0.071078431372549","0.439252336448598","0.417525773195876","0.0961377123371973","0.132313307659701","0.135514018691589","0.201030927835051","0.0686274509803921","0.144607843137255"
"D281","0.749710336083015","0.0419822755557416","0.906542056074766","0.762886597938144","0.906542056074766","0.762886597938144","0.322429906542056","0.38659793814433","0.208369301430104","0.157927148808781","0.088785046728972","0.077319587628866","0.071078431372549","0.0661764705882353","0.439252336448598","0.417525773195876","0.0961377123371973","0.132313307659701","0.135514018691589","0.201030927835051","0.110294117647059","0.134803921568627"
"D282","0.381834720663347","0.177160670448125","0.824120603015075","0.857142857142857","0.824120603015075","0.857142857142857","0.35678391959799","0.399014778325123","0.151737240052678","0.127534371555031","0.0703517587939698","0.0443349753694581","0.082089552238806","0.111940298507463","0.396984924623116","0.369458128078818","0.120488950165625","0.110742242404734","0.195979899497487","0.177339901477833","0.126865671641791","0.13681592039801"
"D283","0.381834720663347","0.177160670448125","0.82089552238806","0.857142857142857","0.82089552238806","0.857142857142857","0.348258706467662","0.399014778325123","0.155718011101275","0.127534371555031","0.0696517412935323","0.0443349753694581","0.0792079207920792","0.111386138613861","0.398009950248756","0.369458128078818","0.117413249813764","0.111098247739944","0.199004975124378","0.177339901477833","0.126237623762376","0.170792079207921"
"D284","0.381834720663347","0.177160670448125","0.82089552238806","0.857142857142857","0.82089552238806","0.857142857142857","0.348258706467662","0.399014778325123","0.155184219019455","0.127534371555031","0.0696517412935323","0.0443349753694581","0.0742574257425743","0.128712871287129","0.398009950248756","0.369458128078818","0.119433567475713","0.11073644226803","0.194029850746269","0.177339901477833","0.131188118811881","0.108910891089109"
"D285","0.475542746607794","0.155295031521744","0.947791164658635","0.960714285714286","0.947791164658635","0.960714285714286","0.473895582329317","0.378571428571429","0.16956753077993","0.139024963758956","0.0642570281124498","0.0428571428571429","0.0340264650283554","0.0207939508506616","0.610441767068273","0.589285714285714","0.159421218462773","0.1075017060937","0.224899598393574","0.15","0.160680529300567","0.120982986767486"
"D286","0.381834720663347","0.177160670448125","0.82089552238806","0.857843137254902","0.82089552238806","0.857843137254902","0.353233830845771","0.401960784313726","0.155770179020012","0.129233375691693","0.0696517412935323","0.0441176470588235","0.0666666666666667","0.108641975308642","0.398009950248756","0.367647058823529","0.11845398450177","0.108282147671836","0.199004975124378","0.186274509803922","0.130864197530864","0.118518518518518"
"D287","0.526441426720369","0.0354467800948735","0.979166666666667","0.285714285714286","0.979166666666667","0.285714285714286","0.552083333333333","0.623809523809524","0.477524881324478","0.501976369152135","0.244791666666667","0.542857142857143","0.00746268656716418","0.0671641791044776","0.994791666666667","0.995238095238095","0.182758335822313","0.196959712960758","0.432291666666667","0.414285714285714","0.430348258706468","0.40547263681592"
"D288","0.581916771360689","0.0180284018620111","0.965277777777778","0.278481012658228","0.965277777777778","0.278481012658228","0.645833333333333","0.727848101265823","0.486360265554203","0.512791841700295","0.284722222222222","0.658227848101266","0.0165562913907285","0.0662251655629139","1","1","0.25621735021883","0.124850484780568","0.590277777777778","0.322784810126582","0.539735099337748","0.271523178807947"
"D289","0.489684926062827","0.0540699629457602","0.974874371859296","0.282296650717703","0.974874371859296","0.282296650717703","0.532663316582915","0.588516746411483","0.478241160911856","0.501469245239669","0.246231155778894","0.526315789473684","0.0147058823529412","0.0661764705882353","0.994974874371859","1","0.195047947477157","0.184580610281154","0.442211055276382","0.406698564593301","0.458333333333333","0.338235294117647"
"D290","0.414337587647118","0.0326360459278808","0.949685534591195","0.287671232876712","0.949685534591195","0.287671232876712","0.559748427672956","0.719178082191781","0.478852281406375","0.50976825215736","0.220125786163522","0.643835616438356","0.00655737704918033","0.0754098360655738","1","1","0.113431666457073","0.265754841402319","0.264150943396226","0.541095890410959","0.19672131147541","0.534426229508197"
"D291","0.377774680502186","0.0325756966474722","0.973856209150327","0.296052631578947","0.973856209150327","0.296052631578947","0.555555555555556","0.677631578947368","0.475676139085007","0.507694332412274","0.209150326797386","0.598684210526316","0","0.0655737704918033","1","0.993421052631579","0.144237333871264","0.213537782233457","0.379084967320261","0.460526315789474","0.344262295081967","0.413114754098361"
"D292","0.448192771084337","0.00173897896364521","0.826086956521739","0.269754768392371","0.826086956521739","0.269754768392371","0.608695652173913","0.0762942779291553","0.33503293128754","0.0873506721769169","0.304347826086957","0.00544959128065395","0.212820512820513","0.00512820512820513","0.695652173913043","0.111716621253406","0.384887299323714","0","0.565217391304348","0","0.630769230769231","0"
"D293","0.448192771084337","0.00131130963443047","0.789473684210526","0.272479564032698","0.789473684210526","0.272479564032698","0.736842105263158","0.0708446866485014","0.321474735185288","0.0846352187406592","0.263157894736842","0.00817438692098093","0.207253886010363","0.00518134715025907","0.631578947368421","0.0871934604904632","0.41110804929678","0","0.789473684210526","0","0.813471502590674","0"
"D294","0.448192771084337","0.00173897896364521","0.833333333333333","0.269754768392371","0.833333333333333","0.269754768392371","0.583333333333333","0.0790190735694823","0.341604956679197","0.088074414251723","0.333333333333333","0.00544959128065395","0.184143222506394","0.00767263427109974","0.708333333333333","0.100817438692098","0.391208244660544","0","0.583333333333333","0","0.641943734015345","0"
"D295","0.448192771084337","0.00131130963443047","0.80952380952381","0.269021739130435","0.80952380952381","0.269021739130435","0.619047619047619","0.0679347826086956","0.32811867133801","0.0821666971866832","0.285714285714286","0.00543478260869565","0.200514138817481","0.0025706940874036","0.666666666666667","0.0760869565217391","0.382018269893479","1.70825037398847e-05","0.523809523809524","0.00543478260869568","0.645244215938303","0"
"D296","0.354046012363799","0.156467706127582","0.928","0.935779816513761","0.928","0.935779816513761","0.656","0.743119266055046","0.497117164057738","0.510229271149384","0.432","0.605504587155963","0.192307692307692","0.123931623931624","0.856","0.889908256880734","0.124541045871873","0.203827521419763","0.256","0.467889908256881","0.196581196581197","0.414529914529915"
"D297","0.387841757272753","0.113611812011215","0.860869565217391","0.939655172413793","0.860869565217391","0.939655172413793","0.669565217391304","0.637931034482759","0.499293660278616","0.488885764746549","0.530434782608696","0.439655172413793","0.155844155844156","0.142857142857143","0.834782608695652","0.862068965517241","0.159091960028828","0.157422857199681","0.260869565217391","0.336206896551724","0.199134199134199","0.285714285714286"
"D298","0.382340155781502","0.183100157748438","0.957142857142857","0.782608695652174","0.957142857142857","0.782608695652174","0.771428571428571","0.695652173913043","0.50847817562445","0.505334006118587","0.628571428571429","0.552795031055901","0.0398671096345515","0.0631229235880399","1","1","0.173651676449046","0.170869381970947","0.357142857142857","0.354037267080745","0.26578073089701","0.332225913621262"
"D299","0.484075789567061","0.023974337082214","0.96","0.32","0.96","0.32","0.626666666666667","0.766666666666667","0.487400056276145","0.513735241242072","0.3","0.7","0.0133333333333333","0.07","1","1","0.0972121913263717","0.293950403152519","0.28","0.493333333333333","0.25","0.496666666666667"
"D300","0.102443231120744","0.368714823602783","0.877906976744186","0.961538461538462","0.877906976744186","0.961538461538462","0.651162790697674","0.815384615384615","0.497268738157263","0.512841050981163","0.436046511627907","0.692307692307692","0.0231788079470199","0.0397350993377483","1","1","0.105996778170583","0.276114911378504","0.226744186046512","0.561538461538462","0.182119205298013","0.572847682119205"
